5.2999999999414626e-05,0.00010999999999938836,0.00016200000000399228,0.00021400000000237895,0.000284000000005058,0.00033600000000344465,0.0004060000000007946,0.00045599999999890173,0.0005039999999967293,0.0005529999999991375,0.0006030000000007973,0.0006530000000024572,0.0007040000000007041,0.0007510000000010564,0.0008010000000000517,0.0008539999999976899,0.0009069999999962164,0.0009599999999965192,0.0010169999999947166,0.001069999999997684,0.0011209999999950426,0.0011719999999977304,0.0012180000000014957,0.0012689999999988544,0.0013220000000009335,0.0013730000000036213,0.0014230000000017284,0.0014770000000003947,0.00153100000000439,0.0015850000000048325,0.0016360000000039676,0.001689000000002494,0.0017380000000040141,0.0017880000000065621,0.0018400000000040606,0.0018950000000055311,0.001966000000003021,0.0020180000000005194,0.0020880000000049748,0.0021390000000032217,0.0021890000000004406,0.0022390000000029886,0.0022910000000031516,0.0023390000000018674,0.0023900000000001143,0.0024410000000001375,0.002492000000001937,0.002542999999999296,0.0025940000000010954,0.0026450000000002305,
0.0026840000000003528,0.0027399999999992986,0.0027939999999970766,0.0028480000000001837,0.0028990000000037597,0.0029530000000015377,0.003005999999999176,0.0030580000000020036,0.0031090000000002505,0.003162000000004106,0.003213000000003241,0.003264000000002376,0.0033140000000058123,0.0033680000000044785,0.0034200000000055297,0.003465000000007379,0.0035080000000053957,0.003557000000007804,0.003605000000012737,0.003655000000009956,0.003705000000012504,0.003757000000012667,0.003807000000010774,0.0038590000000082725,0.003907000000006988,0.0039560000000093964,0.004008000000006895,0.004054000000006219,0.004102000000004935,0.004154000000008651,0.0042050000000060095,0.004258000000003648,0.004308000000006196,0.004362000000004862,0.0044320000000048765,0.004524000000002637,0.004575000000001772,0.004621000000001985,0.0046710000000036445,0.004723000000006472,0.004775000000006635,0.004827000000005022,0.004877000000002241,0.004948000000002395,0.005000000000004334,0.005053000000002861,0.0051020000000026045,0.005160000000004494,0.00521000000000349,0.005260000000006038,
0.005313000000007229,0.005365000000007392,0.00541800000000503,0.005473000000010053,0.005524000000007412,0.00557300000000982,0.005623000000008815,0.00567600000000823,0.005728000000009281,0.005782000000012388,0.005834000000014328,0.005884000000015099,0.005935000000016899,0.0059870000000143975,0.006039000000016337,0.006090000000019025,0.006141000000019936,0.006192000000021736,0.0062410000000223675,0.006290000000026552,0.006342000000024051,0.006394000000021549,0.006445000000024237,0.006498000000021875,0.006549000000019234,0.0066010000000220614,0.006640000000023072,0.006691000000023983,0.006745000000027979,0.006794000000026834,0.006873000000025442,0.006939000000026674,0.006991000000026837,0.007041000000024944,0.00709100000002838,0.007144000000026018,0.007199000000031042,0.00725100000002854,0.00730200000003034,0.007354000000031391,0.007407000000031694,0.007457000000028913,0.007507000000029684,0.007551000000031394,0.007600000000033802,0.007650000000037238,0.007701000000034597,0.007757000000033543,0.007807000000033426,0.007860000000036393,
0.0079140000000395,0.00796500000003686,0.008016000000035106,0.008067000000033353,0.008118000000030712,0.008153000000032051,0.008208000000029969,0.008260000000031908,0.008310000000034456,0.00836800000003457,0.008420000000032957,0.008472000000030455,0.008521000000027534,0.008573000000025033,0.008626000000029777,0.008675000000027744,0.008727000000030571,0.008778000000030595,0.00882800000002959,0.00887800000003125,0.008929000000028608,0.008981000000028772,0.009031000000029543,0.009122000000027164,0.009179000000025361,0.009232000000023,0.009286000000026107,0.009322000000027586,0.009375000000027,0.009427000000026275,0.00947900000002555,0.009531000000023049,0.009583000000021435,0.009636000000021738,0.009688000000019237,0.009736000000020617,0.009789000000021808,0.009844000000019726,0.009896000000020777,0.00994800000002094,0.009999000000020075,0.010052000000017713,0.010104000000015212,0.010156000000014487,0.010209000000013901,0.01026100000001584,0.01032000000001343,0.010374000000015648,0.010424000000015532,0.010474000000017192,
0.010528000000015858,0.010578000000013077,0.010628000000016513,0.010681000000021257,0.010742000000020901,0.01079500000001854,0.010847000000019591,0.010896000000021111,0.010948000000021274,0.010997000000021018,0.011048000000025482,0.011103000000025176,0.0111540000000252,0.011205000000025223,0.011257000000026274,0.011311000000030269,0.011362000000030292,0.01141100000002826,0.011464000000031227,0.011535000000028717,0.011588000000029908,0.011644000000029742,0.0116950000000271,0.011744000000026844,0.011795000000025091,0.011848000000028058,0.011898000000029718,0.011950000000032546,0.012000000000035094,0.012050000000035865,0.012098000000032805,0.012151000000034884,0.012202000000032243,0.012253000000034042,0.01230600000003168,0.01235700000002904,0.012407000000028034,0.012435000000027507,0.012488000000025146,0.012538000000023253,0.012591000000020891,0.01264300000001839,0.012696000000021357,0.012748000000025073,0.012798000000024068,0.012851000000022594,0.012903000000024534,0.012956000000022172,0.01300900000001981,0.013062000000018337,
0.013131000000016435,0.01318600000001613,0.013241000000015823,0.013296000000013741,0.013332000000012556,0.013379000000010244,0.01343000000000849,0.01348200000001043,0.013537000000009236,0.013590000000012203,0.013643000000009842,0.013684000000007579,0.013737000000007882,0.01380000000000603,0.013851000000009606,0.013903000000013321,0.01395200000001573,0.014004000000017669,0.014048000000019378,0.014100000000016877,0.014172000000020724,0.01422800000002411,0.014280000000022497,0.014332000000023548,0.014386000000025767,0.014437000000023126,0.014485000000020953,0.014537000000018452,0.014596000000017817,0.014647000000015176,0.014695000000013003,0.014746000000017467,0.014804000000016693,0.014858000000018023,0.014929000000016401,0.01497900000001362,0.01504900000001097,0.015099000000011742,0.015152000000010268,0.015204000000009543,0.015255000000011343,0.015308000000012534,0.015356000000014802,0.01540800000001763,0.015469000000018163,0.015522000000019354,0.015568000000024007,0.015625000000025757,0.015678000000029613,0.015731000000030804,
0.01578400000003022,0.015838000000027996,0.015891000000026523,0.01594300000003024,0.0159930000000319,0.016051000000031124,0.01610600000003526,0.01615900000003645,0.016209000000038998,0.016274000000040978,0.016335000000039734,0.016469000000039813,0.016583000000038872,0.0167160000000397,0.016800000000039006,0.016856000000037064,0.016905000000036807,0.016959000000038138,0.017015000000037972,0.0170670000000408,0.017119000000038298,0.017171000000035797,0.01722300000003596,0.017276000000034486,0.017327000000032733,0.017380000000033036,0.017430000000034696,0.01748200000003397,0.017532000000034742,0.017582000000035514,0.017642000000035907,0.017696000000033685,0.017750000000038568,0.01780100000003859,0.01785000000003656,0.017903000000041303,0.017955000000042354,0.01800400000004032,0.018052000000040813,0.018102000000045138,0.018155000000043664,0.018206000000043687,0.0182570000000446,0.018308000000041957,0.018358000000040064,0.018407000000039808,0.018459000000041748,0.018510000000039106,0.018625000000041858,0.018679000000039636,
0.01876500000004011,0.018846000000038998,0.018902000000037056,0.018973000000034546,0.019036000000037134,0.019099000000035282,0.019159000000034787,0.01921900000003607,0.019292000000034726,0.019350000000036616,0.019404000000039723,0.019455000000038858,0.01950600000003888,0.019561000000037687,0.019620000000039717,0.019673000000037355,0.019731000000035692,0.019790000000036834,0.01984700000003503,0.019899000000033418,0.019953000000032084,0.02001300000003159,0.020067000000030255,0.020117000000031915,0.020175000000030252,0.020232000000030226,0.020289000000032864,0.020355000000034984,0.020412000000035846,0.020469000000034043,0.02052100000003243,0.020575000000031096,0.020633000000034762,0.02069000000003296,0.020725000000032523,0.02077800000003016,0.020832000000034157,0.02088400000003432,0.020940000000036818,0.020996000000034876,0.021050000000035318,0.021106000000033376,0.021161000000032182,0.021213000000031457,0.021253000000029942,0.02130500000002833,0.02135700000002938,0.02149800000002955,0.02155500000003041,0.02161500000002814,
0.021671000000027085,0.021753000000028777,0.021842000000027006,0.021933000000027292,0.02198800000003054,0.022043000000028456,0.02209600000002876,0.02215200000002948,0.0222070000000274,0.022259000000027562,0.022329000000027577,0.02238500000002741,0.022438000000025937,0.022484000000023485,0.02253300000002323,0.022582000000022973,0.022637000000024443,0.02269000000002208,0.022746000000021027,0.022802000000019973,0.022855000000020276,0.02290800000001969,0.02296100000001733,0.023014000000022072,0.023069000000021767,0.023139000000019116,0.023193000000022224,0.02324700000002,0.023321000000021463,0.023377000000022186,0.02343100000002618,0.023482000000025316,0.02353100000002417,0.023582000000024195,0.023636000000025525,0.02368900000002494,0.023740000000024963,0.023791000000026763,0.02383900000002992,0.023891000000028306,0.023942000000025665,0.02399700000002447,0.02404800000002183,0.024101000000025685,0.024154000000023323,0.024206000000023487,0.024253000000025615,0.024302000000022694,0.02435400000002197,0.024405000000024657,
0.0244590000000251,0.024513000000024654,0.024569000000026264,0.02462100000002465,0.02467300000002215,0.024725000000025865,0.02477600000002589,0.024824000000022828,0.024876000000021214,0.024926000000022874,0.02496800000002608,0.02502100000002372,0.025072000000027295,0.025123000000024653,0.025172000000021733,0.02522500000001937,0.025274000000017338,0.02532500000001736,0.0253950000000156,0.025447000000019315,0.025503000000017373,0.02555300000001548,0.02560200000001256,0.02565100000001408,0.02570400000001616,0.025762000000015384,0.025813000000020736,0.025865000000018235,0.025916000000015593,0.025989000000013363,0.026040000000013386,0.026090000000015046,0.026139000000013013,0.0261900000000157,0.02624100000001306,0.026295000000010837,0.026346000000009084,0.026396000000011632,0.02644700000000899,0.026499000000007378,0.026541000000008808,0.026591000000011356,0.02664300000001507,0.026694000000018647,0.02674600000001881,0.026798000000018085,0.02684800000002241,0.026900000000019908,0.026951000000017267,0.026999000000014206,
